state,election_date,parish_code,parish,precinct,race_id,votes_yes,votes_no,total,pct_yes,voters_qualified,voters_voted
LA,2008-11-04,26,Jefferson,00/K012,5566,641,296,937,68.41,,
LA,2008-11-04,26,Jefferson,00/K013A,5566,253,107,360,70.28,,
LA,2008-11-04,26,Jefferson,00/K013B,5566,124,86,210,59.05,,
LA,2008-11-04,26,Jefferson,00/K014,5566,515,322,837,61.53,,
LA,2008-11-04,26,Jefferson,00/K015,5566,233,140,373,62.47,,
LA,2008-11-04,26,Jefferson,00/K016,5566,417,234,651,64.06,,
LA,2008-11-04,26,Jefferson,00/K017,5566,524,259,783,66.92,,
LA,2008-11-04,26,Jefferson,00/K018,5566,85,56,141,60.28,,
LA,2008-11-04,26,Jefferson,00/K019,5566,531,265,796,66.71,,
LA,2008-11-04,26,Jefferson,00/K020,5566,508,295,803,63.26,,
LA,2008-11-04,26,Jefferson,00/K021,5566,191,109,300,63.67,,
LA,2008-11-04,26,Jefferson,00/K022,5566,140,109,249,56.22,,
LA,2008-11-04,26,Jefferson,00/K023,5566,266,164,430,61.86,,
LA,2008-11-04,26,Jefferson,00/K024,5566,136,85,221,61.54,,
LA,2008-11-04,26,Jefferson,00/K025,5566,416,240,656,63.41,,
LA,2008-11-04,26,Jefferson,00/K026,5566,168,123,291,57.73,,
LA,2008-11-04,26,Jefferson,00/K027,5566,229,119,348,65.8,,
LA,2008-11-04,26,Jefferson,00/K028,5566,216,132,348,62.07,,
LA,2008-11-04,26,Jefferson,00/K029,5566,256,214,470,54.47,,
LA,2008-11-04,26,Jefferson,00/K030,5566,163,97,260,62.69,,
LA,2008-11-04,26,Jefferson,00/K031,5566,115,73,188,61.17,,
LA,2008-11-04,26,Jefferson,00/K033,5566,192,146,338,56.8,,
LA,2008-11-04,26,Jefferson,00/K034,5566,340,200,540,62.96,,
LA,2008-11-04,26,Jefferson,00/K035,5566,291,112,403,72.21,,
LA,2008-11-04,26,Jefferson,00/L001,5566,482,249,731,65.94,,
LA,2008-11-04,26,Jefferson,00/W001,5566,154,131,285,54.04,,
LA,2008-11-04,26,Jefferson,00/W002,5566,90,63,153,58.82,,
LA,2008-11-04,26,Jefferson,00/W003,5566,237,190,427,55.5,,
LA,2008-11-04,26,Jefferson,00/W004,5566,172,122,294,58.5,,
LA,2008-11-04,26,Jefferson,00/W005,5566,408,299,707,57.71,,
LA,2008-11-04,26,Jefferson,00/W006,5566,227,161,388,58.51,,
LA,2008-11-04,26,Jefferson,00/W007,5566,407,254,661,61.57,,
LA,2008-11-04,26,Jefferson,Early Voting,5566,10756,5258,16014,67.17,,
LA,2008-11-04,29,Lafourche,04/06,5567,395,215,610,64.75,,
LA,2008-11-04,29,Lafourche,09/02,5567,216,82,298,72.48,,
LA,2008-11-04,29,Lafourche,10/01,5567,299,161,460,65.0,,
LA,2008-11-04,29,Lafourche,10/02,5567,235,122,357,65.83,,
LA,2008-11-04,29,Lafourche,10/03A,5567,326,113,439,74.26,,
LA,2008-11-04,29,Lafourche,10/03B,5567,170,62,232,73.28,,
LA,2008-11-04,29,Lafourche,10/04,5567,180,53,233,77.25,,
LA,2008-11-04,29,Lafourche,10/05,5567,241,68,309,77.99,,
LA,2008-11-04,29,Lafourche,10/06,5567,160,56,216,74.07,,
LA,2008-11-04,29,Lafourche,10/07,5567,73,47,120,60.83,,
LA,2008-11-04,29,Lafourche,10/08,5567,244,69,313,77.96,,
LA,2008-11-04,29,Lafourche,10/09,5567,366,87,453,80.79,,
LA,2008-11-04,29,Lafourche,10/10,5567,332,102,434,76.5,,
LA,2008-11-04,29,Lafourche,10/11,5567,154,66,220,70.0,,
LA,2008-11-04,29,Lafourche,10/12,5567,383,108,491,78.0,,
LA,2008-11-04,29,Lafourche,10/13,5567,345,82,427,80.8,,
LA,2008-11-04,29,Lafourche,10/14,5567,359,132,491,73.12,,
LA,2008-11-04,29,Lafourche,10/15,5567,258,91,349,73.93,,
LA,2008-11-04,29,Lafourche,10/16,5567,244,74,318,76.73,,
LA,2008-11-04,29,Lafourche,Early Voting,5567,967,344,1311,73.76,,
LA,2008-11-04,29,Lafourche,10/08,5568,257,58,315,81.59,,
LA,2008-11-04,29,Lafourche,10/09,5568,342,58,400,85.5,,
LA,2008-11-04,29,Lafourche,Early Voting,5568,73,17,90,81.11,,
LA,2008-11-04,29,Lafourche,10/08,5569,239,70,309,77.35,,
LA,2008-11-04,29,Lafourche,10/09,5569,336,61,397,84.63,,
LA,2008-11-04,29,Lafourche,Early Voting,5569,73,16,89,82.02,,
LA,2008-11-04,31,Lincoln,01/01,5571,9,8,17,52.94,,
LA,2008-11-04,31,Lincoln,01/02,5571,151,77,228,66.23,,
LA,2008-11-04,31,Lincoln,01/03,5571,0,0,0,,,
LA,2008-11-04,31,Lincoln,02/01,5571,126,101,227,55.51,,
LA,2008-11-04,31,Lincoln,02/02,5571,132,80,212,62.26,,
LA,2008-11-04,31,Lincoln,03/01,5571,144,122,266,54.14,,
LA,2008-11-04,31,Lincoln,03/02,5571,270,143,413,65.38,,
LA,2008-11-04,31,Lincoln,03/03,5571,156,120,276,56.52,,
LA,2008-11-04,31,Lincoln,03/04,5571,179,130,309,57.93,,
LA,2008-11-04,31,Lincoln,03/05,5571,114,66,180,63.33,,
LA,2008-11-04,31,Lincoln,04/01,5571,105,124,229,45.85,,
LA,2008-11-04,31,Lincoln,04/02,5571,120,113,233,51.5,,
LA,2008-11-04,31,Lincoln,04/03,5571,213,236,449,47.44,,
LA,2008-11-04,31,Lincoln,04/04,5571,169,131,300,56.33,,
LA,2008-11-04,31,Lincoln,04/05,5571,91,135,226,40.27,,
LA,2008-11-04,31,Lincoln,05/01,5571,162,202,364,44.51,,
LA,2008-11-04,31,Lincoln,05/02,5571,166,250,416,39.9,,
LA,2008-11-04,31,Lincoln,05/03,5571,340,256,596,57.05,,
LA,2008-11-04,31,Lincoln,06/01,5571,6,3,9,66.67,,
LA,2008-11-04,31,Lincoln,06/02,5571,0,0,0,,,
LA,2008-11-04,31,Lincoln,06/03,5571,41,18,59,69.49,,
LA,2008-11-04,31,Lincoln,06/04,5571,162,110,272,59.56,,
LA,2008-11-04,31,Lincoln,07/01,5571,0,0,0,,,
LA,2008-11-04,31,Lincoln,07/02,5571,56,33,89,62.92,,
LA,2008-11-04,31,Lincoln,08/01,5571,45,27,72,62.5,,
LA,2008-11-04,31,Lincoln,08/02,5571,381,197,578,65.92,,
LA,2008-11-04,31,Lincoln,10/01,5571,52,29,81,64.2,,
LA,2008-11-04,31,Lincoln,10/02,5571,26,20,46,56.52,,
LA,2008-11-04,31,Lincoln,10/03,5571,67,46,113,59.29,,
LA,2008-11-04,31,Lincoln,10/04,5571,41,43,84,48.81,,
LA,2008-11-04,31,Lincoln,11/01,5571,27,22,49,55.1,,
LA,2008-11-04,31,Lincoln,11/02,5571,92,87,179,51.4,,
LA,2008-11-04,31,Lincoln,12/01,5571,19,17,36,52.78,,
LA,2008-11-04,31,Lincoln,Early Voting,5571,511,419,930,54.95,,
LA,2008-11-04,32,Livingston,00/15,5572,4,0,4,100.0,,
LA,2008-11-04,32,Livingston,00/18,5572,15,7,22,68.18,,
LA,2008-11-04,32,Livingston,00/19,5572,538,271,809,66.5,,
LA,2008-11-04,32,Livingston,00/22,5572,33,9,42,78.57,,
LA,2008-11-04,32,Livingston,Early Voting,5572,99,61,160,61.88,,
LA,2008-11-04,32,Livingston,00/32,5573,215,299,514,41.83,,
LA,2008-11-04,32,Livingston,Early Voting,5573,18,17,35,51.43,,
LA,2008-11-04,35,Natchitoches,01/02,5574,0,0,0,,,
LA,2008-11-04,35,Natchitoches,02/04,5574,96,40,136,70.59,,
LA,2008-11-04,35,Natchitoches,02/06,5574,8,4,12,66.67,,
LA,2008-11-04,35,Natchitoches,02/07,5574,92,40,132,69.7,,
LA,2008-11-04,35,Natchitoches,02/07A,5574,28,11,39,71.79,,
LA,2008-11-04,35,Natchitoches,Early Voting,5574,34,16,50,68.0,,
LA,2008-11-04,35,Natchitoches,02/01,5575,102,16,118,86.44,,
LA,2008-11-04,35,Natchitoches,02/05,5575,29,9,38,76.32,,
LA,2008-11-04,35,Natchitoches,Early Voting,5575,6,3,9,66.67,,
LA,2008-11-04,36,Orleans,14/07,5576,138,31,169,81.66,,
LA,2008-11-04,36,Orleans,14/09,5576,341,57,398,85.68,,
LA,2008-11-04,36,Orleans,Early Voting,5576,35,10,45,77.78,,
LA,2008-11-04,36,Orleans,09/44I,5577,191,139,330,57.88,,
LA,2008-11-04,36,Orleans,Early Voting,5577,39,35,74,52.7,,
LA,2008-11-04,36,Orleans,09/44P,5579,96,33,129,74.42,,
LA,2008-11-04,36,Orleans,Early Voting,5579,18,7,25,72.0,,
LA,2008-11-04,36,Orleans,03/05,5580,60,38,98,61.22,,
LA,2008-11-04,36,Orleans,03/08,5580,8,2,10,80.0,,
LA,2008-11-04,36,Orleans,03/09,5580,99,74,173,57.23,,
LA,2008-11-04,36,Orleans,03/10,5580,73,43,116,62.93,,
LA,2008-11-04,36,Orleans,03/12,5580,123,72,195,63.08,,
LA,2008-11-04,36,Orleans,03/14,5580,132,53,185,71.35,,
LA,2008-11-04,36,Orleans,03/15,5580,101,53,154,65.58,,
LA,2008-11-04,36,Orleans,03/16,5580,68,35,103,66.02,,
LA,2008-11-04,36,Orleans,03/18,5580,60,45,105,57.14,,
LA,2008-11-04,36,Orleans,03/19,5580,175,118,293,59.73,,
LA,2008-11-04,36,Orleans,03/20,5580,122,65,187,65.24,,
LA,2008-11-04,36,Orleans,04/04,5580,7,2,9,77.78,,
LA,2008-11-04,36,Orleans,04/05,5580,57,47,104,54.81,,
LA,2008-11-04,36,Orleans,04/06,5580,50,23,73,68.49,,
LA,2008-11-04,36,Orleans,04/07,5580,98,45,143,68.53,,
LA,2008-11-04,36,Orleans,04/08,5580,162,119,281,57.65,,
LA,2008-11-04,36,Orleans,05/08,5580,7,5,12,58.33,,
LA,2008-11-04,36,Orleans,05/09,5580,23,18,41,56.1,,
LA,2008-11-04,36,Orleans,05/10,5580,29,30,59,49.15,,
LA,2008-11-04,36,Orleans,05/11,5580,16,7,23,69.57,,
LA,2008-11-04,36,Orleans,05/12,5580,243,99,342,71.05,,
LA,2008-11-04,36,Orleans,05/13,5580,217,104,321,67.6,,
LA,2008-11-04,36,Orleans,05/14,5580,131,97,228,57.46,,
LA,2008-11-04,36,Orleans,05/15,5580,206,97,303,67.99,,
LA,2008-11-04,36,Orleans,05/16,5580,128,74,202,63.37,,
LA,2008-11-04,36,Orleans,Early Voting,5580,169,108,277,61.01,,
LA,2008-11-04,36,Orleans,01/01,5581,116,93,209,55.5,,
LA,2008-11-04,36,Orleans,01/02,5581,140,57,197,71.07,,
LA,2008-11-04,36,Orleans,01/05,5581,212,116,328,64.63,,
LA,2008-11-04,36,Orleans,01/06,5581,68,49,117,58.12,,
LA,2008-11-04,36,Orleans,01/07,5581,52,44,96,54.17,,
LA,2008-11-04,36,Orleans,02/01,5581,235,120,355,66.2,,
LA,2008-11-04,36,Orleans,02/02,5581,76,51,127,59.84,,
LA,2008-11-04,36,Orleans,02/03,5581,21,12,33,63.64,,
LA,2008-11-04,36,Orleans,02/04,5581,181,80,261,69.35,,
LA,2008-11-04,36,Orleans,02/06,5581,135,87,222,60.81,,
LA,2008-11-04,36,Orleans,02/06A,5581,31,19,50,62.0,,
LA,2008-11-04,36,Orleans,02/07,5581,360,174,534,67.42,,
LA,2008-11-04,36,Orleans,03/01,5581,295,153,448,65.85,,
LA,2008-11-04,36,Orleans,03/03,5581,24,20,44,54.55,,
LA,2008-11-04,36,Orleans,03/05,5581,66,57,123,53.66,,
LA,2008-11-04,36,Orleans,03/08,5581,52,52,104,50.0,,
LA,2008-11-04,36,Orleans,03/09,5581,89,80,169,52.66,,
LA,2008-11-04,36,Orleans,03/10,5581,60,56,116,51.72,,
LA,2008-11-04,36,Orleans,03/12,5581,112,81,193,58.03,,
LA,2008-11-04,36,Orleans,03/14,5581,100,76,176,56.82,,
LA,2008-11-04,36,Orleans,03/15,5581,91,66,157,57.96,,
LA,2008-11-04,36,Orleans,03/16,5581,69,55,124,55.65,,
LA,2008-11-04,36,Orleans,03/18,5581,62,55,117,52.99,,
LA,2008-11-04,36,Orleans,03/19,5581,145,121,266,54.51,,
LA,2008-11-04,36,Orleans,03/20,5581,96,79,175,54.86,,
LA,2008-11-04,36,Orleans,04/02,5581,253,129,382,66.23,,
LA,2008-11-04,36,Orleans,04/03,5581,69,53,122,56.56,,
LA,2008-11-04,36,Orleans,04/04,5581,52,33,85,61.18,,
LA,2008-11-04,36,Orleans,04/05,5581,57,43,100,57.0,,
LA,2008-11-04,36,Orleans,04/06,5581,36,27,63,57.14,,
LA,2008-11-04,36,Orleans,04/07,5581,84,48,132,63.64,,
LA,2008-11-04,36,Orleans,04/08,5581,146,121,267,54.68,,
LA,2008-11-04,36,Orleans,04/09,5581,122,87,209,58.37,,
LA,2008-11-04,36,Orleans,04/10,5581,88,83,171,51.46,,
LA,2008-11-04,36,Orleans,04/10A,5581,92,70,162,56.79,,
LA,2008-11-04,36,Orleans,04/11,5581,131,139,270,48.52,,
LA,2008-11-04,36,Orleans,04/14,5581,207,154,361,57.34,,
LA,2008-11-04,36,Orleans,04/14A,5581,25,18,43,58.14,,
LA,2008-11-04,36,Orleans,04/15,5581,91,59,150,60.67,,
LA,2008-11-04,36,Orleans,04/16,5581,36,26,62,58.06,,
LA,2008-11-04,36,Orleans,04/16A,5581,39,31,70,55.71,,
LA,2008-11-04,36,Orleans,04/17,5581,110,86,196,56.12,,
LA,2008-11-04,36,Orleans,04/17A,5581,126,127,253,49.8,,
LA,2008-11-04,36,Orleans,04/18,5581,105,103,208,50.48,,
LA,2008-11-04,36,Orleans,04/18A,5581,78,89,167,46.71,,
LA,2008-11-04,36,Orleans,04/19,5581,105,65,170,61.76,,
LA,2008-11-04,36,Orleans,04/20,5581,46,27,73,63.01,,
LA,2008-11-04,36,Orleans,04/20A,5581,66,64,130,50.77,,
LA,2008-11-04,36,Orleans,04/21,5581,40,42,82,48.78,,
LA,2008-11-04,36,Orleans,04/21A,5581,39,23,62,62.9,,
LA,2008-11-04,36,Orleans,04/22,5581,211,195,406,51.97,,
LA,2008-11-04,36,Orleans,04/23,5581,175,180,355,49.3,,
LA,2008-11-04,36,Orleans,05/01,5581,107,89,196,54.59,,
LA,2008-11-04,36,Orleans,05/02,5581,138,63,201,68.66,,
LA,2008-11-04,36,Orleans,05/03,5581,160,83,243,65.84,,
LA,2008-11-04,36,Orleans,05/04,5581,18,33,51,35.29,,
LA,2008-11-04,36,Orleans,05/05,5581,43,48,91,47.25,,
LA,2008-11-04,36,Orleans,05/06,5581,38,21,59,64.41,,
LA,2008-11-04,36,Orleans,05/07,5581,106,64,170,62.35,,
LA,2008-11-04,36,Orleans,05/08,5581,64,76,140,45.71,,
LA,2008-11-04,36,Orleans,05/09,5581,84,69,153,54.9,,
LA,2008-11-04,36,Orleans,05/10,5581,83,83,166,50.0,,
LA,2008-11-04,36,Orleans,05/11,5581,113,68,181,62.43,,
LA,2008-11-04,36,Orleans,05/12,5581,214,116,330,64.85,,
LA,2008-11-04,36,Orleans,05/13,5581,195,108,303,64.36,,
LA,2008-11-04,36,Orleans,05/14,5581,120,99,219,54.79,,
LA,2008-11-04,36,Orleans,05/15,5581,170,115,285,59.65,,
LA,2008-11-04,36,Orleans,05/16,5581,143,95,238,60.08,,
LA,2008-11-04,36,Orleans,05/17,5581,294,155,449,65.48,,
LA,2008-11-04,36,Orleans,05/18,5581,290,208,498,58.23,,
LA,2008-11-04,36,Orleans,06/01,5581,213,99,312,68.27,,
LA,2008-11-04,36,Orleans,06/02,5581,211,149,360,58.61,,
LA,2008-11-04,36,Orleans,06/04,5581,113,125,238,47.48,,
LA,2008-11-04,36,Orleans,06/05,5581,63,80,143,44.06,,
LA,2008-11-04,36,Orleans,06/06,5581,92,141,233,39.48,,
LA,2008-11-04,36,Orleans,06/07,5581,70,103,173,40.46,,
LA,2008-11-04,36,Orleans,06/08,5581,155,90,245,63.27,,
LA,2008-11-04,36,Orleans,06/09,5581,259,150,409,63.33,,
LA,2008-11-04,36,Orleans,07/01,5581,234,152,386,60.62,,
LA,2008-11-04,36,Orleans,07/02,5581,136,106,242,56.2,,
LA,2008-11-04,36,Orleans,07/04,5581,98,104,202,48.51,,
LA,2008-11-04,36,Orleans,07/04A,5581,64,66,130,49.23,,
LA,2008-11-04,36,Orleans,07/05,5581,66,97,163,40.49,,
LA,2008-11-04,36,Orleans,07/06,5581,121,117,238,50.84,,
LA,2008-11-04,36,Orleans,07/07,5581,105,117,222,47.3,,
LA,2008-11-04,36,Orleans,07/08,5581,89,116,205,43.41,,
LA,2008-11-04,36,Orleans,07/09,5581,59,53,112,52.68,,
LA,2008-11-04,36,Orleans,07/09A,5581,70,90,160,43.75,,
LA,2008-11-04,36,Orleans,07/10,5581,68,88,156,43.59,,
LA,2008-11-04,36,Orleans,07/11,5581,116,122,238,48.74,,
LA,2008-11-04,36,Orleans,07/12,5581,177,154,331,53.47,,
LA,2008-11-04,36,Orleans,07/13,5581,114,110,224,50.89,,
LA,2008-11-04,36,Orleans,07/14,5581,102,144,246,41.46,,
LA,2008-11-04,36,Orleans,07/15,5581,111,163,274,40.51,,
LA,2008-11-04,36,Orleans,07/16,5581,93,132,225,41.33,,
LA,2008-11-04,36,Orleans,07/17,5581,168,117,285,58.95,,
LA,2008-11-04,36,Orleans,07/18,5581,174,240,414,42.03,,
LA,2008-11-04,36,Orleans,07/19,5581,77,95,172,44.77,,
LA,2008-11-04,36,Orleans,07/20,5581,96,133,229,41.92,,
LA,2008-11-04,36,Orleans,07/20A,5581,72,88,160,45.0,,
LA,2008-11-04,36,Orleans,07/21,5581,104,168,272,38.24,,
LA,2008-11-04,36,Orleans,07/22,5581,65,83,148,43.92,,
LA,2008-11-04,36,Orleans,07/23,5581,128,180,308,41.56,,
LA,2008-11-04,36,Orleans,07/24,5581,106,108,214,49.53,,
LA,2008-11-04,36,Orleans,07/25,5581,116,199,315,36.83,,
LA,2008-11-04,36,Orleans,07/25A,5581,86,151,237,36.29,,
LA,2008-11-04,36,Orleans,07/26,5581,46,78,124,37.1,,
LA,2008-11-04,36,Orleans,07/26A,5581,81,160,241,33.61,,
LA,2008-11-04,36,Orleans,07/27,5581,58,28,86,67.44,,
LA,2008-11-04,36,Orleans,07/27A,5581,51,45,96,53.12,,
LA,2008-11-04,36,Orleans,07/27B,5581,59,37,96,61.46,,
LA,2008-11-04,36,Orleans,07/28,5581,89,132,221,40.27,,
LA,2008-11-04,36,Orleans,07/28A,5581,108,149,257,42.02,,
LA,2008-11-04,36,Orleans,07/29,5581,65,134,199,32.66,,
LA,2008-11-04,36,Orleans,07/30,5581,112,148,260,43.08,,
LA,2008-11-04,36,Orleans,07/31,5581,70,88,158,44.3,,
LA,2008-11-04,36,Orleans,07/32,5581,77,117,194,39.69,,
LA,2008-11-04,36,Orleans,07/33,5581,29,38,67,43.28,,
LA,2008-11-04,36,Orleans,07/33A,5581,23,31,54,42.59,,
LA,2008-11-04,36,Orleans,07/34,5581,6,20,26,23.08,,
LA,2008-11-04,36,Orleans,07/35,5581,62,86,148,41.89,,
LA,2008-11-04,36,Orleans,07/36,5581,59,69,128,46.09,,
LA,2008-11-04,36,Orleans,07/36A,5581,40,46,86,46.51,,
LA,2008-11-04,36,Orleans,07/37,5581,62,55,117,52.99,,
LA,2008-11-04,36,Orleans,07/37A,5581,113,80,193,58.55,,
LA,2008-11-04,36,Orleans,07/38A,5581,62,72,134,46.27,,
LA,2008-11-04,36,Orleans,07/39,5581,18,24,42,42.86,,
LA,2008-11-04,36,Orleans,07/40,5581,54,69,123,43.9,,
LA,2008-11-04,36,Orleans,07/41,5581,123,117,240,51.25,,
LA,2008-11-04,36,Orleans,07/42,5581,132,134,266,49.62,,
LA,2008-11-04,36,Orleans,08/01,5581,158,95,253,62.45,,
LA,2008-11-04,36,Orleans,08/02,5581,168,101,269,62.45,,
LA,2008-11-04,36,Orleans,08/04,5581,67,49,116,57.76,,
LA,2008-11-04,36,Orleans,08/06,5581,133,120,253,52.57,,
LA,2008-11-04,36,Orleans,08/07,5581,56,87,143,39.16,,
LA,2008-11-04,36,Orleans,08/08,5581,94,106,200,47.0,,
LA,2008-11-04,36,Orleans,08/09,5581,48,99,147,32.65,,
LA,2008-11-04,36,Orleans,08/10,5581,40,60,100,40.0,,
LA,2008-11-04,36,Orleans,08/11,5581,49,84,133,36.84,,
LA,2008-11-04,36,Orleans,08/12,5581,58,93,151,38.41,,
LA,2008-11-04,36,Orleans,08/13,5581,65,132,197,32.99,,
LA,2008-11-04,36,Orleans,08/14,5581,39,54,93,41.94,,
LA,2008-11-04,36,Orleans,08/15,5581,117,199,316,37.03,,
LA,2008-11-04,36,Orleans,08/16,5581,46,67,113,40.71,,
LA,2008-11-04,36,Orleans,08/17,5581,77,106,183,42.08,,
LA,2008-11-04,36,Orleans,08/18,5581,73,111,184,39.67,,
LA,2008-11-04,36,Orleans,08/19,5581,119,121,240,49.58,,
LA,2008-11-04,36,Orleans,08/20,5581,99,170,269,36.8,,
LA,2008-11-04,36,Orleans,08/21,5581,135,185,320,42.19,,
LA,2008-11-04,36,Orleans,08/22,5581,98,155,253,38.74,,
LA,2008-11-04,36,Orleans,08/23,5581,123,152,275,44.73,,
LA,2008-11-04,36,Orleans,08/24,5581,108,118,226,47.79,,
LA,2008-11-04,36,Orleans,08/25,5581,52,100,152,34.21,,
LA,2008-11-04,36,Orleans,08/25A,5581,66,83,149,44.3,,
LA,2008-11-04,36,Orleans,08/26,5581,62,81,143,43.36,,
LA,2008-11-04,36,Orleans,08/26A,5581,59,114,173,34.1,,
LA,2008-11-04,36,Orleans,08/27,5581,58,53,111,52.25,,
LA,2008-11-04,36,Orleans,08/27A,5581,61,99,160,38.12,,
LA,2008-11-04,36,Orleans,08/28,5581,151,267,418,36.12,,
LA,2008-11-04,36,Orleans,08/29,5581,76,74,150,50.67,,
LA,2008-11-04,36,Orleans,08/30,5581,93,97,190,48.95,,
LA,2008-11-04,36,Orleans,09/01,5581,97,90,187,51.87,,
LA,2008-11-04,36,Orleans,09/02,5581,63,65,128,49.22,,
LA,2008-11-04,36,Orleans,09/03,5581,45,77,122,36.89,,
LA,2008-11-04,36,Orleans,09/03A,5581,40,79,119,33.61,,
LA,2008-11-04,36,Orleans,09/03B,5581,34,57,91,37.36,,
LA,2008-11-04,36,Orleans,09/04,5581,77,96,173,44.51,,
LA,2008-11-04,36,Orleans,09/05,5581,54,67,121,44.63,,
LA,2008-11-04,36,Orleans,09/05A,5581,60,83,143,41.96,,
LA,2008-11-04,36,Orleans,09/06B,5581,39,53,92,42.39,,
LA,2008-11-04,36,Orleans,09/06C,5581,40,57,97,41.24,,
LA,2008-11-04,36,Orleans,09/06D,5581,46,64,110,41.82,,
LA,2008-11-04,36,Orleans,09/06E,5581,36,57,93,38.71,,
LA,2008-11-04,36,Orleans,09/06F,5581,31,57,88,35.23,,
LA,2008-11-04,36,Orleans,09/07,5581,76,132,208,36.54,,
LA,2008-11-04,36,Orleans,09/08,5581,58,82,140,41.43,,
LA,2008-11-04,36,Orleans,09/08A,5581,45,51,96,46.88,,
LA,2008-11-04,36,Orleans,09/08B,5581,21,43,64,32.81,,
LA,2008-11-04,36,Orleans,09/09,5581,106,108,214,49.53,,
LA,2008-11-04,36,Orleans,09/10,5581,64,79,143,44.76,,
LA,2008-11-04,36,Orleans,09/11,5581,108,74,182,59.34,,
LA,2008-11-04,36,Orleans,09/12,5581,137,102,239,57.32,,
LA,2008-11-04,36,Orleans,09/13,5581,106,79,185,57.3,,
LA,2008-11-04,36,Orleans,09/14,5581,110,75,185,59.46,,
LA,2008-11-04,36,Orleans,09/15,5581,128,119,247,51.82,,
LA,2008-11-04,36,Orleans,09/16,5581,96,101,197,48.73,,
LA,2008-11-04,36,Orleans,09/17,5581,63,112,175,36.0,,
LA,2008-11-04,36,Orleans,09/18,5581,59,87,146,40.41,,
LA,2008-11-04,36,Orleans,09/19,5581,112,116,228,49.12,,
LA,2008-11-04,36,Orleans,09/21,5581,65,117,182,35.71,,
LA,2008-11-04,36,Orleans,09/22,5581,111,130,241,46.06,,
LA,2008-11-04,36,Orleans,09/23,5581,90,104,194,46.39,,
LA,2008-11-04,36,Orleans,09/24,5581,52,52,104,50.0,,
LA,2008-11-04,36,Orleans,09/25,5581,26,68,94,27.66,,
LA,2008-11-04,36,Orleans,09/25A,5581,50,78,128,39.06,,
LA,2008-11-04,36,Orleans,09/26,5581,36,47,83,43.37,,
LA,2008-11-04,36,Orleans,09/26A,5581,58,51,109,53.21,,
LA,2008-11-04,36,Orleans,09/27,5581,37,45,82,45.12,,
LA,2008-11-04,36,Orleans,09/28,5581,74,91,165,44.85,,
LA,2008-11-04,36,Orleans,09/28A,5581,2,3,5,40.0,,
LA,2008-11-04,36,Orleans,09/28C,5581,28,35,63,44.44,,
LA,2008-11-04,36,Orleans,09/28D,5581,42,41,83,50.6,,
LA,2008-11-04,36,Orleans,09/28E,5581,19,12,31,61.29,,
LA,2008-11-04,36,Orleans,09/28F,5581,37,46,83,44.58,,
LA,2008-11-04,36,Orleans,09/29,5581,59,49,108,54.63,,
LA,2008-11-04,36,Orleans,09/29A,5581,117,86,203,57.64,,
LA,2008-11-04,36,Orleans,09/30,5581,71,109,180,39.44,,
LA,2008-11-04,36,Orleans,09/30A,5581,72,110,182,39.56,,
LA,2008-11-04,36,Orleans,09/31,5581,74,145,219,33.79,,
LA,2008-11-04,36,Orleans,09/31A,5581,82,93,175,46.86,,
LA,2008-11-04,36,Orleans,09/31B,5581,83,112,195,42.56,,
LA,2008-11-04,36,Orleans,09/31C,5581,71,99,170,41.76,,
LA,2008-11-04,36,Orleans,09/31D,5581,42,106,148,28.38,,
LA,2008-11-04,36,Orleans,09/31E,5581,53,113,166,31.93,,
LA,2008-11-04,36,Orleans,09/32,5581,52,52,104,50.0,,
LA,2008-11-04,36,Orleans,09/33,5581,66,88,154,42.86,,
LA,2008-11-04,36,Orleans,09/33A,5581,77,106,183,42.08,,
LA,2008-11-04,36,Orleans,09/34,5581,61,83,144,42.36,,
LA,2008-11-04,36,Orleans,09/34A,5581,125,142,267,46.82,,
LA,2008-11-04,36,Orleans,09/35,5581,63,87,150,42.0,,
LA,2008-11-04,36,Orleans,09/35A,5581,88,122,210,41.9,,
LA,2008-11-04,36,Orleans,09/36,5581,81,85,166,48.8,,
LA,2008-11-04,36,Orleans,09/36A,5581,59,100,159,37.11,,
LA,2008-11-04,36,Orleans,09/36B,5581,126,129,255,49.41,,
LA,2008-11-04,36,Orleans,09/36C,5581,59,86,145,40.69,,
LA,2008-11-04,36,Orleans,09/37,5581,88,106,194,45.36,,
LA,2008-11-04,36,Orleans,09/37A,5581,73,89,162,45.06,,
LA,2008-11-04,36,Orleans,09/38,5581,96,122,218,44.04,,
LA,2008-11-04,36,Orleans,09/38A,5581,43,67,110,39.09,,
LA,2008-11-04,36,Orleans,09/38B,5581,72,113,185,38.92,,
LA,2008-11-04,36,Orleans,09/39,5581,112,169,281,39.86,,
LA,2008-11-04,36,Orleans,09/39A,5581,60,104,164,36.59,,
LA,2008-11-04,36,Orleans,09/39B,5581,89,109,198,44.95,,
LA,2008-11-04,36,Orleans,09/40,5581,117,198,315,37.14,,
LA,2008-11-04,36,Orleans,09/40A,5581,96,131,227,42.29,,
LA,2008-11-04,36,Orleans,09/40B,5581,81,78,159,50.94,,
LA,2008-11-04,36,Orleans,09/40C,5581,111,166,277,40.07,,
LA,2008-11-04,36,Orleans,09/41,5581,198,269,467,42.4,,
LA,2008-11-04,36,Orleans,09/41A,5581,61,59,120,50.83,,
