election_date,parish_code,parish,race_id,specific_title,summary_text,full_text,votes_yes,votes_no,pct_yes,voters_qualified,voters_voted,result
2006-04-29,43,Sabine,4167,Village of Converse -- Prop. #2 - Alcohol <6% for use on Site - BOA,PROPOSITION NO. 2  SUMMARY: AUTHORITY TO SELL BEVERAGES OF ALCOHOLIC CONTENT CONTAINING NOT MORE THAN SIX PERCENT ALCOHOL BY VOLUME FOR CONSUMPTION ON THE PREMISES IN THE VILLAGE OF CONVERSE.,"Shall the sales of beverages of alcoholic content containing not more than six percent (6%) alcohol by volume for consumption on the premises be permitted in the Village of Converse, State of Louisiana?",5,46,9.8,-1,-1,Fail
2006-04-29,43,Sabine,4168,Village of Converse -- Prop. #3 - 1/2% Alcohol On Site Use - BOA,PROPOSITION NO. 3  SUMMARY: AUTHORITY TO SELL BEVERAGES OF ALCOHOLIC CONTENT CONTAINING ONE-HALF OF ONE PERCENT ALCOHOL BY VOLUME AND ABOVE FOR CONSUMPTION ON THE PREMISES IN THE VILLAGE OF CONVERSE.,"Shall the sale of beverages of alcoholic content containing one-half of one percent (1/2%) alcohol by volume and above for consumption on the premises be permitted in the Village of Converse, State of Louisiana?",5,45,10.0,-1,-1,Fail
2006-04-29,43,Sabine,4169,Village of Converse -- Prop. #4 - 1/2% Alcohol Package Only - BOA,PROPOSITION NO. 4  SUMMARY: AUTHORITY TO SELL BEVERAGES OF ALCOHOLIC CONTENT CONTAINING ONE-HALF OF ONE PERCENT ALCOHOL BY VOLUME AND ABOVE BE PERMITTED BY PACKAGE ONLY AND NOT FOR CONSUMPTION ON THE PREMISES IN THE VILLAGE OF CONVERSE.,"Shall the sale of beverages of alcoholic content containing one-half  of one percent (1/2%) alcohol by volume and above be permitted by the package only and not for consumption on the premises in the Village of Converse, State of Louisiana?",5,46,9.8,-1,-1,Fail
2006-04-29,43,Sabine,4170,Village of Converse -- Prop. #5 - Restaurant Alcohol - BOA,"PROPOSITION NO. 5  SUMMARY: AUTHORITY TO SELL BEVERAGES OF HIGH AND LOW ALCOHOLIC CONTENT PERMITTED ONLY ON THE PREMISES OF RESTAURANT ESTABLISHMENTS WHICH HAVE BEEN ISSUED AN ""R"" PERMIT, AS DEFINED BY LAW, IN THE VILLAGE OF CONVERSE.","Shall the sale of beverages of high and low alcoholic content be permitted only on the premises of restaurant establishments which have been issued an ""R"" permit, as defined by law, in the Village of Converse, State of Louisiana?",5,46,9.8,-1,-1,Fail
2006-04-29,48,St. John the Baptist,4171,School District No. 1 -- Parishwide - 4.57 Mill - SB - 10 Yrs.,"PARISHWIDE PROPOSITION (SCHOOL DISTRICT NO. 1)  (MILLAGE RENEWAL)                                                                         SUMMARY: 10 YEARS, 4.57 MILLS PROPERTY TAX RENEWAL FOR OPERATING AND MAINTAINING ITS EDUCATIONAL SYSTEM AND BUILDINGS AND OTHER FACILITIES USED IN CONNECTION THEREWITH.","Shall School District No. 1 of the Parish of St. John the Baptist, State of Louisiana (the ""District""), levy a tax not exceeding four and fifty-seven hundredths (4.57) mills on all property subject to taxation in said School District for a period of ten (10) years beginning with the year 2007 and ending with the year 2016, for the purpose of operating and maintaining its educational system and buildings and other facilities used in connection therewith?",1391,767,64.46,-1,-1,Pass
2006-04-29,49,St. Landry,4172,Fire Protection Dist. #3 -- 9.85 Mill - BOC - 10 Yrs.,"FIRE PROTECTION DISTRICT NO. 3 PROPOSITION (MILLAGE CONTINUATION)  SUMMARY: 10 YEAR 9.85 MILLS PROPERTY TAX CONTINUATION FOR CONSTRUCTING, MAINTAINING AND OPERATING THE DISTRICT'S FIRE PROTECTION FACILITIES, AND PAYING THE COST OF OBTAINING WATER FOR FIRE PROTECTION PURPOSES.","Shall Fire Protection District No. 3 of the Parish of St. Landry, State of Louisiana (the ""District""), levy a special tax of nine and eighty-five hundredths (9.85) mills on all property subject to taxation in the District, less and except property annexed into the City of Opelousas, State of Louisiana, prior to February 1, 2006 and property of the Old Evangeline Downs, L.L.C. described in the judgement of the Court in case No. 05-C-0436 of the 27th Judicial District Court for the Parish of St. Landry, State of Louisiana, for a period of ten years, beginning with the year 2006 and ending with the year 2015, for the purpose of constructing, maintaining and operating the District's fire protection facilities, and paying the cost of obtaining water for fire protection purposes?",485,136,78.1,-1,-1,Pass
2006-04-29,51,St. Mary,4173,"Cons. School Dist. No. 1 -- $24,000,000 Bond - SB - 16 and 25 Yrs.","CONSOLIDATED SCHOOL DISTRICT NO. 1 PROPOSITION  SUMMARY:  AUTHORITY TO ISSUE $24,000,000 OF GENERAL OBLIGATION BONDS OF THE DISTRICT, $15,000,000 OF WHICH TO RUN 25 YEARS AND $9,000,000 OF WHICH TO RUN 16 YEARS FOR THE PURPOSE OF ACQUIRING AND/OR IMPROVING LANDS FOR BUILDING SITES AND PLAYGROUNDS, INCLUDING CONSTRUCTION OF NECESSARY SIDEWALKS AND STREETS ADJACENT THERETO; PURCHASING, ERECTING AND/OR IMPROVING SCHOOL BUILDINGS AND OTHER SCHOOL RELATED FACILITIES WITHIN AND FOR THE DISTRICT, AND ACQUIRING THE NECESSARY EQUIPMENT AND FURNISHINGS THEREFOR, TITLE TO WHICH SHALL BE IN THE PUBLIC, AND TO THE EXTENT NECESSARY, REFUNDING AND EXTENDING THE DISTRICT'S GENERAL OBLIGATION BONDS, SERIES 1997, SAID BONDS TO BE PAYABLE FROM AD VALOREM TAXES.","Shall Consolidated School District No. 1 of St. Mary Parish, Louisiana (the ""District""), incur debt and issue bonds to the amount of Twenty-Four Million Dollars ($24,000,000), $15,000,000 of which to run twenty-five (25) years from the date thereof, and $9,000,000 of which to run sixteen (16) years from the date thereof, with interest at a rate not exceeding eight per centum  (8%) per annum, to be sold at par, premium or discount, for the purpose of acquiring and/or improving lands for building sites and playgrounds, including construction of necessary sidewalks and streets adjacent thereto; purchasing, erecting and/or improving school buildings and other school related facilities within and for the District, and acquiring the necessary equipment and furnishings therefor, title to which shall be in the public, and to the extent necessary, refunding and extending the District's General Obligation Bonds, Series 1997; all of which bonds will be general obligations of the District and will be payable from ad valorem taxes to be levied and collected in the manner provided by Article VI, Section 33 of the Constitution of the State of Louisiana of 1974 and statutory authority supplemental thereto?",2489,2071,54.58,-1,-1,Pass
2006-04-29,51,St. Mary,4174,Cons. School Dist. No. 3 -- 12 Mill - SB - 10 Yrs.,"CONSOLIDATED SCHOOL DISTRICT NUMBER THREE (3) PROPOSITION (MILLAGE)  SUMMARY:  10 YEAR, 12 MILLS PROPERTY TAX FOR MAINTAINING AND IMPROVING PUBLIC SCHOOLS AND OTHER FACILITIES IN CONSOLIDATED SCHOOL DISTRICT NUMBER THREE.","Shall Consolidated School District Number Three (3) of St. Mary Parish, Louisiana (the ""District""), comprising Wards One, Two, Three, Four, Seven and Ten of said Parish, levy a twelve (12) mills tax on all property subject to taxation in the District, for a period of ten (10) years, beginning with the year 2006 and ending with the year 2015, for the purpose of maintaining and improving public schools and other facilities in said District?",3065,2167,58.58,-1,-1,Pass
2006-04-29,51,St. Mary,4175,Consolidated GDD No. 2 -- 2 1/2 Mill - BOC - 10 Yrs.,"CONSOLIDATED GRAVITY DRAINAGE DISTRICT NO. 2 PROPOSITION  SUMMARY: 10 YEAR, 2-1/2 MILLS PROPERTY TAX (BEING A PORTION OF THE MILLAGE HERETOFORE LEVIED FOR THE PURPOSE OF PAYING DEBT SERVICE ON THE OUTSTANDING GENERAL OBLIGATION BONDS OF THE DISTRICT) FOR ACQUIRING, CONSTRUCTING, MAINTAINING AND OPERATING GRAVITY AND FORCED DRAINAGE WORKS WITHIN AND FOR CONSOLIDATED GRAVITY DRAINAGE DISTRICT NO. 2, SAID TAX TO BE IN ADDITION TO ANY OTHER TAXES NOW AUTHORIZED TO BE LEVIED FOR SUCH PURPOSES.","Shall Consolidated Gravity Drainage District No. 2 of the Parish of St. Mary, State of Louisiana (the ""District"") levy a tax not to exceed two and one-half (2-1/2) mills (being a portion of the millage heretofore levied for the purpose of paying debt service on the outstanding general obligation bonds of the District) (the ""Tax""), on all the property subject to taxation in the District for a period of ten (10) years, beginning with the year 2006 and ending with the year 2015, for the purpose of acquiring, constructing, maintaining and operating gravity and forced drainage works within and for the District, said tax to be in addition to any other taxes now authorized to be levied for such purposes?",211,100,67.85,-1,-1,Pass
2006-04-29,51,St. Mary,4176,Law Enf. Sub-District #1 -- 15 Mill - Sheriff - 5 Yrs.,"LAW ENFORCEMENT SUB-DISTRICT NO. 1 PROPOSITION (MILLAGE)  SUMMARY: 5 YEAR, 15 MILLS PROPERTY TAX FOR PROVIDING ADDITIONAL FUNDING FOR THE SUB-DISTRICT.","Shall Law Enforcement Sub-District No.1 of the Parish of St. Mary, State of Louisiana (the ""Sub-District""), be authorized to levy a special tax of fifteen (15) mills on all the property subject to taxation in the Sub-District for a period of five years, beginning with the year 2006 and ending with the year 2010, for the purpose of providing additional funding for the Sub-District?",43,11,79.63,-1,-1,Pass
2006-04-29,51,St. Mary,4177,Mosquito Control Dist. #1 -- 7.19 Mill - BOC - 5 Yrs.,"MOSQUITO CONTROL DISTRICT NO. 1 PROPOSITION  SUMMARY:  5 YEAR, 7.19 MILLS PROPERTY TAX FOR ACQUIRING, CONSTRUCTING, IMPROVING, MAINTAINING AND OPERATING A MOSQUITO ABATEMENT AND CONTROL PROGRAM INCLUDING THE PURCHASE, MAINTENANCE AND OPERATION OF MACHINERY AND EQUIPMENT NECESSARY OR USEFUL IN THE ERADICATION, ABATEMENT OR CONTROL OF MOSQUITOS AND OTHER ARTHROPODS.","Shall Mosquito Control District No. 1 of the Parish of St. Mary, State of Louisiana (the ""District""), levy a seven and nineteen hundredths (7.19) mills tax on all the property subject to taxation within the District, for a period of five (5) years, beginning with the year 2006 and ending with the year 2010, for the purpose of acquiring, constructing, improving, maintaining and operating a mosquito abatement and control program including the purchase, maintenance and operation of machinery and equipment necessary or useful in the eradication, abatement or control of mosquitos and other arthropods?",39,14,73.58,-1,-1,Pass
2006-04-29,51,St. Mary,4178,"Special School Dist. #4 -- $4,700,000 Bond - SB - 16 and 25 Yrs.","SPECIAL SCHOOL DISTRICT NO. 4 PROPOSITION  SUMMARY: AUTHORITY TO ISSUE $4,700,000 OF GENERAL OBLIGATION BONDS OF THE DISTRICT, $3,000,000 OF WHICH TO RUN 25 YEARS AND $1,700,000 OF WHICH TO RUN 16 YEARS FOR THE PURPOSE OF ACQUIRING AND/OR IMPROVING LANDS FOR BUILDING SITES AND PLAYGROUNDS, INCLUDING CONSTRUCTION OF NECESSARY SIDEWALKS AND STREETS ADJACENT THERETO; PURCHASING, ERECTING AND/OR IMPROVING SCHOOL BUILDINGS AND OTHER SCHOOL RELATED FACILITIES WITHIN AND FOR THE DISTRICT, AND ACQUIRING THE NECESSARY EQUIPMENT AND FURNISHINGS THEREFOR, TITLE TO WHICH SHALL BE IN THE PUBLIC, AND TO THE EXTENT NECESSARY, REFUNDING AND EXTENDING THE DISTRICT'S GENERAL OBLIGATION BONDS, SERIES 1997, SAID BONDS TO BE PAYABLE FROM AD VALOREM TAXES.","Shall Special School District No. 4 of St. Mary Parish, Louisiana (the ""District""), incur debt and issue bonds to the amount of Four Million Seven Hundred Thousand Dollars ($4,700,000), $3,000,000 of which to run twenty-five (25) years from the date thereof, and $1,700,000 of which to run sixteen (16) years from the date thereof, with interest at a rate not exceeding eight per centum (8%) per annum, to be sold at par, premium or discount, for the purpose of acquiring and/or improving lands for building sites and playgrounds, including construction of necessary sidewalks and streets adjacent thereto; purchasing, erecting and/or improving school buildings and other school related facilities within and for the District, and acquiring the necessary equipment and furnishings therefor, title to which shall be in the public, and to the extent necessary, refunding and extending the District's General Obligation Bonds, Series 1997; all of which bonds will be general obligations of the District and will be payable from ad valorem taxes to be levied and collected in the manner provided by Article VI, Section 33 of the Constitution of the State of Louisiana of 1974 and statutory authority supplemental thereto?",409,221,64.92,-1,-1,Pass
2006-04-29,53,Tangipahoa,4179,Mosquito Abatement Dist.1 -- 5 Mill - BOC - 10 Yrs.,"MOSQUITO ABATEMENT DISTRICT NO. 1 PROPOSITION (MILLAGE RENEWAL)  SUMMARY: 10 YEAR, 5 MILLS PROPERTY TAX RENEWAL OF MOSQUITO ABATEMENT DISTRICT NO. 1 FOR THE PURPOSE OF ACQUIRING, PURCHASING, MAINTAINING AND OPERATING MACHINERY, FACILITIES, EQUIPMENT AND MATERIALS NECESSARY OR USEFUL IN THE ERADICATION, ABATEMENT OR CONTROL OF MOSQUITOES AND OTHER ARTHROPODS OF PUBLIC HEALTH IMPORTANCE.","Shall Mosquito Abatement District No. 1 of the Parish of Tangipahoa, State of Louisiana (the ""District""), levy a special tax of five (5) mills on all property subject to taxation within the District for a period of ten (10) years, beginning with the year 2007 and ending with the year 2016, for the purpose of acquiring, purchasing, maintaining and operating machinery, facilities, equipment and materials necessary or useful in the eradication, abatement or control of mosquitoes and other arthropods of public health importance?",802,104,88.52,-1,-1,Pass
2006-04-29,54,Tensas,4180,Parishwide -- Prop. #1 - 2.95 Mill - PJ - 10 Yrs.,"PROPOSITION NO. 1 (MILLAGE CONTINUATION)  SUMMARY:  10 YEAR, 2.95 MILLS PROPERTY TAX CONTINUATION FOR SUPPORTING, MAINTAINING AND CONSTRUCTING, PURCHASE AND/OR REMODELING THE TENSAS PARISH HEALTH UNIT.","Shall the Parish of Tensas, State of Louisiana (the ""Parish""), levy a special tax of two and ninety-five hundredths (2.95) mills on all property subject to taxation within the Parish for a period of ten (10) years, beginning with the year 2007 and ending with the year 2016, for the purpose of supporting, maintaining and constructing, purchase and/or remodeling the Tensas Parish Health Unit?",369,72,83.67,-1,-1,Pass
2006-04-29,54,Tensas,4181,Parishwide -- Prop. #2 - 4.28 Mill - PJ - 10 Yrs.,"PROPOSITION NO. 2 (MILLAGE CONTINUATION)  SUMMARY:  10 YEAR, 4.28 MILLS PROPERTY TAX CONTINUATION FOR SUPPORT AND MAINTENANCE OF THE TENSAS PARISH LIBRARY.","Shall the Parish of Tensas, State of Louisiana (the ""Parish""), levy a special tax of four and twenty-eight hundredths (4.28) mills on all property subject to taxation within the Parish for a period of ten (10) years, beginning with the year 2007 and ending with the year 2016, for the purpose of support and maintenance of the Tensas Parish Library?",379,65,85.36,-1,-1,Pass
