measure_class,dor_code,municipality,fiscal_year,vote_date,description,department,amount,result,votes_yes,votes_no
debt_exclusion,026,Belmont,2024,2022-11-08,Bond To Pay For New Belmont Public Liibrary,Culture and Recreation,,Pass,6881,4963
debt_exclusion,046,Brookline,2025,2022-11-08,Fire Station Renovations,Public Safety,,Pass,13794,5630
debt_exclusion,080,Dudley,2023,2022-11-08,Bonds To Purchase New Fire Engine And Related Equipment,Public Safety,,Pass,2218,1830
debt_exclusion,131,Hingham,2024,2022-11-08,Construct Public Safety Building,Public Safety,,Pass,7539,4178
debt_exclusion,131,Hingham,2024,2022-11-08,Replace Elementary School,School,,Pass,8980,2872
debt_exclusion,134,Holden,2024,2022-11-08,Bonds For Recreational Fields,Culture and Recreation,,Pass,5294,3714
debt_exclusion,221,Oak Bluffs,2023,2022-11-08,Bonds For Upgrading Wastewater Treatment Facility,Public Works and Facilities,,Pass,1464,658
debt_exclusion,223,Orange,2023,2022-11-08,Library Expansion,Culture and Recreation,,Fail,1233,1291
debt_exclusion,247,Rehoboth,2023,2022-11-08,Bonds For Bristol Plymouth Rsd Building Project,School,,Fail,2052,2927
debt_exclusion,320,Wenham,2024,2022-11-08,Bonds For Feasibility Study For Cutler Elementary ,School,,Pass,981,500
debt_exclusion,330,Westford,2025,2022-11-08,New Municipal Building At 51 Main St,General Government,,Fail,5076,5567
debt_exclusion,330,Westford,2025,2022-11-08,Renovate Jv Fletcher Library,General Government,,Pass,6620,4212
debt_exclusion,164,Lynnfield,2023,2022-12-06,Bonds For Demolition Of South Lynnfield Fire Station,Public Safety,,Pass,695,508
debt_exclusion,074,Deerfield,2023,2022-12-08,Fund Construction Of Library,Culture and Recreation,,Pass,909,707
debt_exclusion,344,Winchester,2024,2023-01-07,Bonds For Lynch Elementary School,School,,Pass,2902,619
debt_exclusion,041,Brewster,2024,2023-01-10,Costs Associated With Nauset Reno,School,,Pass,1467,946
debt_exclusion,086,Eastham,2024,2023-01-10,Bonds For Renovation Of Nauset Regional Hs,School,,Pass,1049,384
debt_exclusion,224,Orleans,2024,2023-01-10,Additional Bonds For Renovation Of Nauset Reg Hs ,School,,Pass,1107,372
debt_exclusion,318,Wellfleet,2024,2023-01-10,Bond To Renovate Nauset Regional Hs ,School,,Pass,598,144
debt_exclusion,343,Winchendon,2024,2023-01-19,Bonds For New Fire Station,Public Safety,,Pass,143,92
debt_exclusion,208,Norfolk,2024,2023-01-28,"Demolishing, Reconstructing, Originally Equipping, And Furnishing A New Fire Station Located At 117 Main Street",Public Safety,,Pass,1364,467
debt_exclusion,305,Wakefield,2024,2023-01-28,Construct Wakefield Memorial Hs,School,,Pass,1231,42
debt_exclusion,067,Concord,2024,2023-02-16,Bonds For Add Costs To New Middle School,School,,Pass,2338,1537
debt_exclusion,305,Wakefield,2024,2023-03-11,Ballot To Construct Wakefield Memorial Hs,School,,Pass,3431,1433
debt_exclusion,207,Newton,2025,2023-03-14,Renovate/Replace Countryside Elementary School,School,,Pass,10478,9479
debt_exclusion,207,Newton,2025,2023-03-14,Renovate/Replace Franklin Elementary School,School,,Pass,10509,9455
debt_exclusion,082,Duxbury,2024,2023-03-25,"Engineering, Design, Permitting And Construction Of The Duxbury Beach Seawall",General Government,,Pass,776,728
capital_exclusion,288,Sudbury,2024,2023-03-27,Purchase Of New Fire Engine,PUBLIC SAFETY,1020000,Pass,1858,1443
debt_exclusion,021,Barre,2024,2023-04-03,To Pay For The Bond Issued In Order To Purchase Fire Department Self Contained Breathing Apparatus; Fire Department Engine One; Fire Department Engine Four; Ambulance; Highway Pick Up Truck With Plow; Highway 1 Ton Dump Truck With Plow; Solar Array,Public Safety,,Pass,189,184
debt_exclusion,102,Freetown,2024,2023-04-03,Towns Allocable Share Of Bond Issued For Bristol-Plymouth Regional Technical District High School,School,,Pass,432,280
debt_exclusion,026,Belmont,2024,2023-04-04,"Bond To Pay For New Rink, Sports Facility",Culture and Recreation,,Pass,3920,2432
debt_exclusion,247,Rehoboth,2024,2023-04-04,Bonds For  Bristol Plymouth Rsd,School,,Fail,370,413
debt_exclusion,119,Hamilton,2025,2023-04-06,Athletic Fields At Hw Regional High School,School,,Pass,814,617
debt_exclusion,320,Wenham,2025,2023-04-06,Bonds For Athletic And Recreation Facilities At Hwr High School,School,,Pass,558,355
debt_exclusion,251,Rockland,2024,2023-04-08,Rockland Fire Station,Public Safety,,Fail,765,905
debt_exclusion,125,Harvard,2025,2023-04-09,Dpw Building Project,Public Works and Facilities,,Pass,785,503
debt_exclusion,334,Westport,2024,2023-04-11,Diman Regional School,School,,Pass,1042,668
debt_exclusion,089,Edgartown,2025,2023-04-13,Reconstructing North Wharf,General Government,,Pass,431,65
debt_exclusion,089,Edgartown,2026,2023-04-13,Bonds For New Fire Station,Public Safety,,Pass,380,120
debt_exclusion,221,Oak Bluffs,2024,2023-04-13,Bonds Issued To Fund Costs Re Phase 2 Of Farm Pond Culvert Replacement,Public Works and Facilities,,Pass,521,174
debt_exclusion,221,Oak Bluffs,2024,2023-04-13,Bonds Issued To Fund The Wastewater Design And Improvements Part 1 And 2 And Downtown Sidewalks,Public Works and Facilities,,Pass,521,184
debt_exclusion,221,Oak Bluffs,2024,2023-04-13,Bonds Issued To Fund Costs Of The East Chop Drive Resilient Infrastructure/Ec Bluff Revetment Project,Public Works and Facilities,,Pass,494,207
debt_exclusion,221,Oak Bluffs,2024,2023-04-13,Bonds Issued By Mvrsd To Pay Costs Of Feasibility Study Re Hs ,School,,Pass,498,203
capital_exclusion,221,Oak Bluffs,2024,2023-04-13,Assess Additional Re And Pp Taxes To Fund Repairs To The Harbor East Chop Public Bulkhead For Fy 2023,PUBLIC WORKS & FACILITIES,250000,Pass,465,241
capital_exclusion,221,Oak Bluffs,2024,2023-04-13,Asess Additional Re And Pp Taxes To Fund Acquisition Of Highway Replacement Loader For Fy 2023 ,PUBLIC WORKS & FACILITIES,200000,Pass,395,301
debt_exclusion,327,West Tisbury,2024,2023-04-13,Hvac Library,General Government,,Pass,288,55
debt_exclusion,327,West Tisbury,2024,2023-04-13,Mvrsd Feasibilty Study,School,,Pass,259,84
debt_exclusion,042,Bridgewater,2024,2023-04-22,Bond For New B-P School,School,,Pass,650,308
debt_exclusion,062,Chilmark,2024,2023-04-26,Bond To Upgrade Hvac Systems At Chilmark School,School,,Pass,355,73
debt_exclusion,062,Chilmark,2024,2023-04-26,Bond For Feasibility Study Mvrsd Possible Reconstruction Or Replacement Of District Hs,School,,Pass,337,90
debt_exclusion,293,Taunton,2025,2023-04-29,Public Safety Building,Public Safety,,Pass,1885,987
debt_exclusion,212,North Brookfield,2025,2023-05-01,Fire Highway Project,Public Safety,,Pass,394,221
debt_exclusion,212,North Brookfield,2025,2023-05-01,Sewer System Improvements,Public Works and Facilities,,Pass,426,190
debt_exclusion,318,Wellfleet,2024,2023-05-01,Water Main For Maurice'S Campground,General Government,,Pass,515,360
debt_exclusion,318,Wellfleet,2024,2023-05-01,"Waste Water Design,Planning And Permitting",General Government,,Pass,530,342
debt_exclusion,318,Wellfleet,2024,2023-05-01,Waste Water For Maruice'S Camground ,General Government,,Pass,495,375
debt_exclusion,318,Wellfleet,2024,2023-05-01,New Ambulance,Public Safety,,Pass,494,373
debt_exclusion,318,Wellfleet,2024,2023-05-01,Maintenance Dredging,General Government,,Pass,607,262
debt_exclusion,318,Wellfleet,2024,2023-05-01,Replacement Water Meters,General Government,,Fail,385,460
debt_exclusion,318,Wellfleet,2024,2023-05-01,Marina Pick Up Truck,General Government,,Fail,331,545
debt_exclusion,318,Wellfleet,2024,2023-05-01,Marina Masterplan,General Government,,Fail,415,454
debt_exclusion,318,Wellfleet,2024,2023-05-01,Enhanced Septic Subsidies,Health and Human Service,,Pass,494,385
debt_exclusion,318,Wellfleet,2024,2023-05-01,Fire Station Garage Doors,Public Safety,,Pass,468,416
debt_exclusion,318,Wellfleet,2024,2023-05-01,Upgrade Of White Crest Beach Bathrooms,General Government,,Fail,409,461
capital_exclusion,318,Wellfleet,2024,2023-05-01,Elementary School Ada Upgrades,SCHOOL,0,Pass,476,373
capital_exclusion,318,Wellfleet,2024,2023-05-01,Adult Community Center Study,CULTURE AND RECREATION,50000,Fail,301,576
debt_exclusion,008,Amherst,2024,2023-05-02,Construct New Elementary School,School,,Pass,3308,783
debt_exclusion,046,Brookline,2024,2023-05-02,Bonds For New Prek - 8 School,School,,Pass,6303,5994
debt_exclusion,330,Westford,2025,2023-05-02,Blanchard Middle School Msba Roof Project,School,,Pass,1574,519
debt_exclusion,330,Westford,2025,2023-05-02,New Municipal Building At 51 Main St,General Government,,Fail,727,1344
debt_exclusion,013,Ashfield,2024,2023-05-06,Bonds To Purchase A New Fire Truck,Public Safety,,Pass,127,45
debt_exclusion,172,Mashpee,2025,2023-05-06,Wastewater Plant & Treatment System 1a,Public Works and Facilities,,Pass,924,227
debt_exclusion,172,Mashpee,2025,2023-05-06,Dpw Roof/Th Hvac/Fire Truck,Public Safety,,Pass,810,338
debt_exclusion,034,Bolton,2025,2023-05-08,Bond For New Fire Truck,Public Safety,,Pass,195,54
debt_exclusion,141,Hudson,2024,2023-05-08,"Fund Design,Engineering, Etc Of New Dpw Facility",Public Works and Facilities,,Pass,613,569
debt_exclusion,019,Ayer,2024,2023-05-09,Bonds For West Main Street Bridge,General Government,,Pass,278,65
debt_exclusion,019,Ayer,2024,2023-05-09,Bonds For Fire Dept Ladder Truck,Public Safety,,Pass,288,56
debt_exclusion,090,Egremont,2024,2023-05-09,Fire Truck,Public Safety,,Pass,156,16
debt_exclusion,090,Egremont,2024,2023-05-09,Dump Truck,Public Works and Facilities,,Pass,151,22
debt_exclusion,113,Great Barrington,2024,2023-05-09,"Bonds For Town Buildings And Grounds Improvements Capital Projects Including The Courthouse, Cemetery Building, Mausoleum, Highway Building, Transfer Station, Gb And Housatonic Fire Stations, Mason And Ramsdell Libraries, Police Station",General Government,,Pass,573,228
debt_exclusion,125,Harvard,2024,2023-05-09,Harvard-Devens Water Connection,Public Works and Facilities,,Pass,689,245
debt_exclusion,205,Newbury,2024,2023-05-09,Build New Town Hall,General Government,,Fail,576,1098
debt_exclusion,242,Provincetown,2024,2023-05-09,Bonds To Pay Costs Of Macmillan Pier Waterline Replacemet Project And For The Payment Of All Other Costs Incidental And Related Thereto,Public Works and Facilities,,Pass,695,199
debt_exclusion,269,Sherborn,2024,2023-05-09,Bond To Fund Storm Water Consulting And Improvement Services Dpw,Public Works and Facilities,,Pass,568,249
debt_exclusion,269,Sherborn,2024,2023-05-09,Town'S Share Bond For Dover-Sherborn Rsdl Equip And/Or Improvements,School,,Pass,588,238
debt_exclusion,269,Sherborn,2024,2023-05-09,Bond For Dpw Roadway Management,Public Works and Facilities,,Pass,556,259
debt_exclusion,269,Sherborn,2024,2023-05-09,Bond To Fund Town Facilities And Infrastructure,General Operating,,Pass,540,270
debt_exclusion,296,Tisbury,2025,2023-05-09,Bonds Issued By Mvrhd For Mvrhs Feasibility Study,School,,Pass,415,185
debt_exclusion,055,Chatham,2024,2023-05-11,"Bonds For Redesign, Renovation, Construction And Equipping The Town'S Transfer Station",Public Works and Facilities,,Pass,785,304
debt_exclusion,055,Chatham,2024,2023-05-11,"Bonds For Redesign, Renovation, And Construction Of Various Projects Involving Wastewater Collection Facilities And Systems",Public Works and Facilities,,Pass,875,195
debt_exclusion,055,Chatham,2024,2023-05-11,"Bonds For Design, Construction And Equipping A New Coa Facility",General Government,,Pass,624,481
debt_exclusion,231,Pembroke,2024,2023-05-13,Bonds To Construct Public Safety Bldg Washington St/School St,Public Safety,,Pass,1187,937
debt_exclusion,139,Hopkinton,2025,2023-05-15,Bonds For Public School Hvac Renewal,School,,Pass,1088,328
debt_exclusion,139,Hopkinton,2025,2023-05-15,Bonds For Paving Of Pratt Way And Evergreen Cemetery,Public Works and Facilities,,Pass,836,563
debt_exclusion,139,Hopkinton,2025,2023-05-15,Bonds For Sidewalks Emc Park,Public Works and Facilities,,Pass,858,544
debt_exclusion,139,Hopkinton,2025,2023-05-15,Bonds For Sidewalks Chestnut/Wild/Smith,Public Works and Facilities,,Pass,877,532
debt_exclusion,139,Hopkinton,2025,2023-05-15,Bonds For Hopkins School Addition,School,,Pass,1009,407
debt_exclusion,139,Hopkinton,2025,2023-05-15,Bonds For Fire Station 2 Design,Public Safety,,Pass,941,465
debt_exclusion,086,Eastham,2024,2023-05-16,Bonds For Rock Harbor Dredge,General Government,,Pass,716,351
debt_exclusion,086,Eastham,2024,2023-05-16,Bonds For Wastewater Engineering And Design,General Government,,Pass,776,296
debt_exclusion,126,Harwich,2024,2023-05-16,Bond For East Harwich Wastewater Collection System Expansion,Public Works and Facilities,,Pass,1349,509
debt_exclusion,126,Harwich,2024,2023-05-16,Bond For Route 28 Sewer Pipe Installation,Public Works and Facilities,,Pass,1365,502
debt_exclusion,144,Ipswich,2025,2023-05-16,Sch Roofs - Middle & High ,School,,Pass,1651,720
debt_exclusion,144,Ipswich,2025,2023-05-16,Sch Roofs - Doyon & Winthrop ,School,,Pass,1597,770
debt_exclusion,173,Mattapoisett,2024,2023-05-16,Improvements To Pearl And Oakland Streets,Public Works and Facilities,,Pass,989,636
debt_exclusion,224,Orleans,2024,2023-05-16,Bond For Rock Harbor Dredging,Public Works and Facilities,,Pass,1165,285
debt_exclusion,224,Orleans,2024,2023-05-16,Pilgrim Lake Fish Ladder,Culture and Recreation,,Pass,1013,418
debt_exclusion,224,Orleans,2024,2023-05-16,Bond For Veterans Memorial Park Rehabilitation,Culture and Recreation,,Pass,914,516
debt_exclusion,224,Orleans,2024,2023-05-16,Bond For Ladder Truck,Public Safety,,Pass,1044,404
debt_exclusion,224,Orleans,2024,2023-05-16,Bond For Fuel Tanks,Public Works and Facilities,,Pass,1079,347
debt_exclusion,224,Orleans,2024,2023-05-16,Bond For Additional Costs Phase Ii Meetinghouse Pond Sewer,Public Works and Facilities,,Pass,1054,381
debt_exclusion,224,Orleans,2024,2023-05-16,Bond For Additional Costs Phase 1 Downtown Sewer,Public Works and Facilities,,Pass,1149,355
debt_exclusion,224,Orleans,2024,2023-05-16,Bond To Fund Survey And Design Phase Iii Sewer Study,Public Works and Facilities,,Pass,1061,432
debt_exclusion,338,Whitman,2024,2023-05-20,To Fund New Dpw Building,Public Works and Facilities,,Pass,722,366
debt_exclusion,197,Nantucket,2024,2023-05-23,Landfill Closure Costs - Supplemental,Public Works and Facilities,,Pass,1413,632
debt_exclusion,197,Nantucket,2024,2023-05-23,Bonds For Surfside Area Roads - Supplmental,Public Works and Facilities,,Pass,1174,673
debt_exclusion,197,Nantucket,2024,2023-05-23,Wauwinet Road Shared Use Path - Supplemental,Public Works and Facilities,,Pass,1460,615
debt_exclusion,197,Nantucket,2024,2023-05-23,"Nobadeer Playing Fields Additions, Renovations And Site Enhancements",Public Works and Facilities,,Pass,1044,984
capital_exclusion,197,Nantucket,2024,2023-05-23,"Capital Outlay Exclusion - Vehicles For Fire, Public Works, Fuel Tank Replacement And Grounds Equipment For The School",GENERAL GOVERNMENT,970000,Pass,1427,634
debt_exclusion,297,Tolland,2024,2023-05-23,Purchase A Cruiser,Public Safety,,Pass,46,23
debt_exclusion,297,Tolland,2024,2023-05-23,Purchase A Dump Truck,Public Works and Facilities,,Pass,47,22
debt_exclusion,297,Tolland,2024,2023-05-23,Purchase Equipment And The Installation For The 911 Communications Upgrade,Public Safety,,Pass,48,21
debt_exclusion,128,Haverhill,2024,2023-06-06,Bonds For Reconstruction Of Dr. Albert B. Consentino Middle School,School,,Pass,3215,2764
debt_exclusion,078,Dover,2024,2023-06-12,Bonds For Caryl Community Center Project,Culture and Recreation,,Pass,437,198
capital_exclusion,080,Dudley,2024,2023-06-12,Hs Feasibility Study,SCHOOL,463000,Fail,931,1735
debt_exclusion,232,Pepperell,2024,2023-06-12,Public Safety Complex,Public Safety,,Fail,456,1077
debt_exclusion,191,Monson,2024,2023-06-14,Fire Station Renovation,Public Safety,,Pass,823,377
debt_exclusion,202,New Braintree,2027,2023-07-24,Purchase New Fire Truck,Public Safety,,Pass,46,19
debt_exclusion,234,Petersham,2026,2023-08-14,Police Cruisers,Public Safety,,Pass,66,36
debt_exclusion,204,New Salem,2024,2023-08-29,Bonds For New Pumper Truck,Public Safety,,Pass,88,65
debt_exclusion,255,Royalston,2024,2023-09-12,Purchase Hydrulic Heavy-Duty Lift,Public Works and Facilities,,Pass,61,43
debt_exclusion,255,Royalston,2024,2023-09-12,Purchase Vibratory Roller And Trailer,Public Works and Facilities,,Pass,65,39
debt_exclusion,222,Oakham,2024,2023-09-14,Fire Truck,Public Safety,,Pass,363,107
debt_exclusion,286,Stow,2025,2023-09-23,Stow'S Share Nashoba Reg High School ,School,,Pass,907,712
debt_exclusion,034,Bolton,2025,2023-09-25,Debt Exclusion For Bolton'S Allocable Share Of The Bond For A New Nashoba Regional High School,School,,Pass,834,228
debt_exclusion,147,Lancaster,2025,2023-09-25,New Nashoba Regional High School,School,,Pass,484,372
debt_exclusion,318,Wellfleet,2024,2023-09-27,Lawrence Hill Wastewater Treatment Facility  ,General Government,,Pass,711,264
debt_exclusion,001,Abington,2025,2023-10-21,Construct And Equip New Fire Station And Dpw,Public Safety,,Pass,582,378
debt_exclusion,088,Easton,2024,2023-11-04,Public Safety & Dpw Buildings,Public Safety,,Pass,1125,1066
debt_exclusion,338,Whitman,2024,2023-11-04,New Middle School,School,,Pass,1005,837
debt_exclusion,085,East Longmeadow,2024,2023-11-07,Pay For Bonds Issued For New High School,General Government,,Pass,3598,1618
debt_exclusion,085,East Longmeadow,2024,2023-11-07,Pay For Bonds Issued For New Natatorium (Pool),General Government,,Pass,3240,1949
